Ano,Regiao,Curso,Ano Escolar,Valor Alunos,Valor RSI,Valor GMM,zscore_valor_alunos,zscore_bool_valor_alunos,zscore_valor_rsi,zscore_bool_valor_rsi,zscore_valor_gmm,zscore_bool_valor_gmm
2012.0,Alvaiázere,Cursos Tecnológicos e Profissionais,10º ano,19.7,71.0,834.4,,False,,False,,False
2012.0,Alvaiázere,Cursos Tecnológicos e Profissionais,11º ano,19.7,71.0,834.4,,False,,False,,False
2012.0,Alvaiázere,Cursos Tecnológicos e Profissionais,12º ano,5.9,71.0,834.4,,False,,False,,False
2012.0,Alvito,Cursos gerais,10º ano,19.8,50.0,894.4,,False,,False,,False
2012.0,Alvito,Cursos gerais,11º ano,19.8,50.0,894.4,,False,,False,,False
2012.0,Alvito,Cursos gerais,12º ano,19.8,50.0,894.4,,False,,False,,False
2012.0,Alvito,Cursos Tecnológicos e Profissionais,10º ano,6.7,50.0,894.4,,False,,False,,False
2012.0,Alvito,Cursos Tecnológicos e Profissionais,11º ano,0.0,50.0,894.4,,False,,False,,False
2012.0,Alvito,Cursos Tecnológicos e Profissionais,12º ano,27.6,50.0,894.4,,False,,False,,False
2012.0,Amadora,Cursos gerais,10º ano,32.5,3303.0,1279.5,,False,,False,,False
2012.0,Amadora,Cursos gerais,11º ano,28.8,3303.0,1279.5,,False,,False,,False
2012.0,Amadora,Cursos gerais,12º ano,49.5,3303.0,1279.5,,False,,False,,False
2012.0,Amadora,Cursos Tecnológicos e Profissionais,10º ano,19.3,3303.0,1279.5,,False,,False,,False
2012.0,Amadora,Cursos Tecnológicos e Profissionais,11º ano,8.4,3303.0,1279.5,,False,,False,,False
2012.0,Amadora,Cursos Tecnológicos e Profissionais,12º ano,49.5,3303.0,1279.5,,False,,False,,False
2012.0,Amarante,Cursos gerais,10º ano,12.5,1015.0,832.4,,False,,False,,False
2012.0,Amarante,Cursos gerais,11º ano,6.2,1015.0,832.4,,False,,False,,False
2012.0,Amarante,Cursos gerais,12º ano,38.2,1015.0,832.4,,False,,False,,False
2012.0,Amarante,Cursos Tecnológicos e Profissionais,10º ano,10.3,1015.0,832.4,,False,,False,,False
2012.0,Amarante,Cursos Tecnológicos e Profissionais,11º ano,5.6,1015.0,832.4,,False,,False,,False
2012.0,Amarante,Cursos Tecnológicos e Profissionais,12º ano,13.9,1015.0,832.4,,False,,False,,False
2012.0,Amares,Cursos gerais,10º ano,18.1,240.0,857.9,,False,,False,,False
2012.0,Amares,Cursos gerais,11º ano,17.3,240.0,857.9,,False,,False,,False
2012.0,Amares,Cursos gerais,12º ano,33.3,240.0,857.9,,False,,False,,False
2012.0,Amares,Cursos Tecnológicos e Profissionais,10º ano,15.3,240.0,857.9,,False,,False,,False
2012.0,Amares,Cursos Tecnológicos e Profissionais,11º ano,5.9,240.0,857.9,,False,,False,,False
2012.0,Amares,Cursos Tecnológicos e Profissionais,12º ano,8.3,240.0,857.9,,False,,False,,False
2012.0,Anadia,Cursos gerais,10º ano,17.2,141.0,925.3,,False,,False,,False
2012.0,Anadia,Cursos gerais,11º ano,12.9,141.0,925.3,,False,,False,,False
2012.0,Anadia,Cursos gerais,12º ano,34.0,141.0,925.3,,False,,False,,False
