Ano;Regiao;Alunos10CGeral;Alunos10CProfissional;Alunos11CGeral;Alunos11CProfissional;Alunos12CGeral;Alunos12CProfissional;valor_RSI;valor_GMM;;;;
2015;Chaves;0.0;0.0;0.0;0.0;0.443;0.993;0.53;0.224;0.557;;0.557;0.557
2015;Cinfães;0.0;0.0;0.07;0.0;0.826;0.0;0.383;0.126;0.88;;0.88;0.88
2015;Coimbra;0.028;0.0;0.0;0.0;0.516;0.857;1.0;0.558;;;;
2015;Condeixa-a-Nova;0.491;0.206;0.0;0.0;0.697;0.0;0.105;0.329;1.0;;1.0;1.0
2015;Constância;0.0;0.0;0.223;0.223;0.223;0.223;0.042;0.691;;;;
2015;Coruche;0.0;0.15;0.0;0.0;0.732;0.115;0.264;0.452;0.866;;0.866;0.866
2015;Corvo;0.0;0.199;0.0;0.199;0.199;0.199;0.0;0.229;0.528;;0.528;0.528
2015;Covilhã;0.021;0.0;0.0;0.0;0.516;0.143;0.787;0.293;0.938;;0.938;0.938
2015;Crato;0.192;0.017;0.192;0.0;0.192;0.76;0.028;0.047;0.626;;0.626;0.626
2015;Cuba;0.206;0.077;0.206;0.0;0.206;0.418;0.136;0.297;0.809;;0.809;0.809
2015;Elvas;0.066;0.122;0.54;0.0;0.892;0.777;1.0;0.255;0.616;;0.616;0.616
2015;Entroncamento;0.0;0.0;0.0;0.0;0.324;0.916;0.247;0.616;;;;
2015;Espinho;0.226;0.0;0.0;0.0;0.111;0.934;0.811;0.321;0.74;;0.74;0.74
2015;Esposende;0.049;0.0;0.0;0.0;0.77;0.01;0.068;0.223;0.737;;0.737;0.737
2015;Estarreja;0.188;0.0;0.0;0.0;0.84;1.0;0.532;0.599;;;;
2015;Estremoz;0.122;0.0;0.052;0.0;0.812;0.017;0.35;0.282;0.518;;0.518;0.518
2015;Évora;0.07;0.0;0.0;0.0;0.791;0.519;0.989;0.533;;;;
2015;Fafe;0.0;0.0;0.0;0.0;0.78;0.763;0.375;0.096;;;;
2015;Faro;0.233;0.0;0.091;0.0;0.986;0.794;1.0;0.602;;;;
2015;Felgueiras;0.24;0.0;0.0;0.0;0.774;0.561;0.33;0.121;;;;
2015;Ferreira do Alentejo;0.233;0.206;0.0;0.206;0.206;0.456;0.202;0.284;;;;
2015;Ferreira do Zêzere;0.314;0.0;0.0;0.0;0.0;0.0;0.046;0.241;;;;
2015;Figueira da Foz;0.118;0.073;0.0;0.0;0.474;0.596;0.812;0.595;;;;
2015;Figueira de Castelo Rodrigo;0.167;0.0;0.07;0.195;0.523;0.195;0.177;0.086;;;;
2015;Figueiró dos Vinhos;0.0;0.195;0.0;0.0;0.523;0.202;0.099;0.132;;;;
2015;Fornos de Algodres;0.812;0.0;0.0;0.0;1.0;0.76;0.032;0.071;;;;
2015;Freixo de Espada à Cinta;0.195;0.195;0.195;0.0;0.195;0.195;0.029;0.125;;;;
2015;Fronteira;0.199;0.199;0.199;0.199;0.199;0.199;0.016;0.206;;;;
2015;Funchal;0.101;0.321;0.007;0.0;0.575;0.519;1.0;0.617;;;;
2015;Fundão;0.195;0.258;0.0;0.0;0.362;0.659;0.305;0.223;;;;
2015;Gavião;0.195;0.195;0.195;0.195;0.195;0.195;0.056;0.123;;;;
2015;Góis;0.192;0.192;0.192;0.192;0.192;0.192;0.011;0.045;;;;
2015;Golegã;0.251;0.0;0.0;0.199;0.087;0.648;0.015;0.205;;;;
2015;Gondomar;0.122;0.0;0.0;0.0;0.575;0.394;1.0;0.33;;;;
2015;Gouveia;0.0;0.084;0.129;0.0;0.972;1.0;0.209;0.167;;;;
2015;Grândola;0.118;0.0;0.139;0.0;0.54;0.46;0.152;0.295;;;;
2015;Guarda;0.0;0.0;0.0;0.0;0.296;0.453;0.658;0.387;;;;
2015;Guimarães;0.087;0.0;0.0;0.0;0.571;0.286;0.691;0.261;;;;
2015;Horta;0.317;0.0;0.279;0.0;0.77;1.0;0.241;0.446;;;;
2015;Idanha-a-Nova;0.582;0.038;0.275;0.105;0.415;0.523;0.269;0.124;;;;
2015;Ílhavo;0.146;0.0;0.0;0.0;1.0;0.477;0.469;0.469;;;;
2015;Lagoa;0.01;0.0;0.059;0.164;0.537;1.0;0.294;0.344;;;;
2015;Lagoa [R.A.A.];0.725;1.0;0.613;0.812;1.0;1.0;1.0;0.249;;;;
2015;Lagos;0.171;0.0;0.192;0.0;1.0;1.0;0.286;0.281;;;;
2015;Lajes das Flores;0.206;0.206;0.206;0.206;0.206;0.206;0.008;0.378;;;;
2015;Lajes do Pico;0.328;0.0;0.0;0.195;1.0;0.195;0.051;0.157;;;;
2015;Lamego;0.268;0.031;0.0;0.0;0.589;0.247;0.444;0.209;;;;
2015;Leiria;0.118;0.0;0.15;0.0;0.652;0.721;0.814;0.484;;;;
2015;Lisboa;0.24;0.0;0.105;0.0;0.666;0.955;1.0;1.0;;;;
2015;Loulé;0.338;0.0;0.338;0.0;1.0;1.0;0.635;0.39;;;;
2015;Loures;0.359;0.0;0.139;0.0;0.871;0.955;1.0;0.686;;;;
2015;Lourinhã;0.15;0.31;0.0;0.0;0.645;1.0;0.19;0.234;;;;
2015;Lousã;0.397;0.0;0.077;0.0;0.746;0.829;0.27;0.278;;;;
2015;Lousada;0.003;0.0;0.0;0.0;0.986;0.46;0.594;0.047;;;;
2015;Mação;1.0;0.0;0.0;0.0;0.777;0.592;0.029;0.157;;;;
2015;Macedo de Cavaleiros;0.415;0.0;0.317;0.0;0.787;0.087;0.199;0.167;;;;
2015;Machico;0.059;0.0;0.0;0.0;0.523;0.812;0.264;0.559;;;;
2015;Madalena;0.571;0.157;0.038;0.049;1.0;0.0;0.114;0.247;;;;
2015;Mafra;0.139;0.091;0.0;0.0;0.822;0.774;0.446;0.317;;;;
2015;Maia;0.251;0.003;0.0;0.0;0.749;1.0;1.0;0.748;;;;
2015;Mangualde;0.582;0.0;0.066;0.0;0.871;0.92;0.267;0.42;;;;
2015;Manteigas;0.456;0.115;0.125;0.0;1.0;0.0;0.015;0.077;;;;
2015;Marco de Canaveses;0.01;0.0;0.0;0.0;0.645;0.289;1.0;0.206;;;;
2015;Marinha Grande;0.0;0.0;0.0;0.0;0.498;0.296;0.516;0.809;;;;
2015;Marvão;0.192;0.192;0.192;0.192;0.192;0.192;0.013;0.066;;;;
2015;Matosinhos;0.314;0.024;0.143;0.0;0.77;0.484;1.0;0.692;;;;
2015;Mealhada;0.056;0.0;0.0;0.111;0.875;0.561;0.063;0.386;;;;
2015;Mêda;0.0;0.195;0.038;0.195;1.0;0.195;0.014;0.167;;;;
2015;Melgaço;0.408;0.195;0.15;0.195;0.544;0.0;0.019;0.137;;;;
2015;Mértola;0.0;0.0;0.0;0.0;0.854;0.202;0.076;0.162;;;;
2015;Mesão Frio;0.0;0.0;0.0;0.0;1.0;0.0;0.082;0.131;;;;
2015;Mira;0.0;0.0;0.317;0.0;0.038;0.812;0.049;0.229;;;;
2015;Miranda do Corvo;0.348;0.0;0.0;0.0;0.787;0.0;0.08;0.163;;;;
2015;Miranda do Douro;0.502;0.199;0.077;0.0;1.0;1.0;0.035;0.206;;;;
2015;Mirandela;0.272;0.188;0.199;0.007;1.0;0.275;0.208;0.259;;;;
2015;Mogadouro;0.244;0.0;0.0;0.195;1.0;0.0;0.065;0.149;;;;
2015;Moimenta da Beira;0.226;0.22;0.226;0.0;0.686;0.523;0.256;0.076;;;;
2015;Moita;0.216;0.0;0.345;0.0;1.0;1.0;1.0;0.406;;;;
2015;Monção;0.0;0.0;0.0;0.0;1.0;0.0;0.051;0.169;;;;
2015;Monchique;0.192;0.192;0.192;0.192;0.192;0.192;0.033;0.092;;;;
2015;Mondim de Basto;0.491;0.0;0.174;0.192;1.0;1.0;0.106;0.057;;;;
2015;Monforte;0.209;0.209;0.209;0.209;0.209;0.209;0.233;0.394;;;;
2015;Montalegre;0.449;0.0;0.0;0.0;1.0;0.348;0.025;0.153;;;;
2015;Montemor-o-Novo;0.0;0.0;0.0;0.0;0.537;0.348;0.115;0.321;;;;
2015;Montemor-o-Velho;0.491;0.105;0.188;0.0;0.679;1.0;0.132;0.243;;;;
2015;Montijo;0.404;0.059;0.063;0.0;0.906;0.92;1.0;0.436;;;;
2015;Mora;0.0;0.199;0.0;0.199;1.0;0.199;0.039;0.206;;;;
2015;Mortágua;0.0;0.707;0.0;0.0;0.568;0.449;0.024;0.335;;;;
2015;Moura;0.084;0.174;0.0;0.0;0.613;0.125;1.0;0.271;;;;
2015;Mourão;0.199;0.199;0.199;0.199;0.199;0.199;0.284;0.163;;;;
2015;Murça;0.0;0.0;0.066;0.0;0.648;1.0;0.17;0.164;;;;
2015;Murtosa;0.188;0.199;0.174;0.199;0.199;0.603;0.034;0.181;;;;
2015;Nazaré;0.603;0.188;0.0;0.0;0.359;0.725;0.075;0.157;;;;
2015;Nelas;0.314;0.0;0.0;0.0;0.286;0.0;0.161;0.363;;;;
2015;Nisa;0.01;0.195;0.028;0.195;0.544;0.195;0.071;0.129;;;;
2015;Nordeste;0.0;0.78;0.063;0.0;0.0;1.0;0.305;0.183;;;;
2015;Óbidos;0.672;0.0;0.101;0.0;1.0;0.206;0.032;0.341;;;;
2015;Odemira;0.449;0.0;0.345;0.0;0.857;0.0;0.128;0.215;;;;
2015;Odivelas;0.418;0.0;0.261;0.0;1.0;1.0;1.0;0.317;;;;
2015;Oeiras;0.178;0.0;0.122;0.0;0.812;0.798;1.0;1.0;;;;
2015;Oleiros;0.582;0.0;0.0;0.199;0.812;0.0;0.0;0.24;;;;
2015;Olhão;0.387;0.202;0.091;0.0;0.847;0.216;0.529;0.276;;;;
2015;Oliveira de Azeméis;0.0;0.0;0.0;0.0;0.564;0.993;0.404;0.449;;;;
2015;Oliveira de Frades;0.0;0.0;0.0;0.139;0.61;0.592;0.01;0.508;;;;
2015;Oliveira do Bairro;0.0;0.0;0.0;0.0;0.261;0.439;0.276;0.377;;;;
2015;Oliveira do Hospital;0.146;0.0;0.275;0.0;0.78;0.753;0.117;0.144;;;;
2015;Ourém;0.045;0.0;0.0;0.035;0.634;0.456;0.144;0.345;;;;
2015;Ourique;0.258;0.195;0.0;0.0;0.725;0.195;0.081;0.142;;;;
2015;Ovar;0.007;0.056;0.056;0.101;0.62;0.916;0.892;0.414;;;;
2015;Paços de Ferreira;0.244;0.0;0.073;0.0;0.815;0.0;1.0;0.106;;;;
2015;Palmela;0.314;0.0;0.028;0.0;0.693;0.289;0.531;0.993;;;;
2015;Pampilhosa da Serra;0.0;0.195;0.195;0.195;0.195;0.195;0.016;0.163;;;;
2015;Paredes;0.059;0.0;0.0;0.0;0.801;0.498;1.0;0.184;;;;
2015;Paredes de Coura;0.125;0.087;0.0;0.0;1.0;0.125;0.016;0.144;;;;
2015;Pedrógão Grande;0.195;0.0;0.195;0.0;0.195;0.575;0.034;0.127;;;;
2015;Penacova;0.0;0.54;0.15;0.0;0.484;1.0;0.037;0.241;;;;
2015;Penafiel;0.174;0.0;0.108;0.0;0.073;0.383;1.0;0.253;;;;
2015;Penalva do Castelo;0.0;0.0;0.0;0.0;0.314;0.195;0.091;0.185;;;;
2015;Penamacor;0.233;0.0;0.188;0.0;1.0;1.0;0.029;0.135;;;;
2015;Penedono;0.195;0.195;0.195;0.195;0.195;0.195;0.009;0.12;;;;
2015;Penela;0.202;0.0;0.202;0.0;0.202;1.0;0.02;0.257;;;;
2015;Peniche;0.376;0.0;0.0;0.0;0.237;0.638;0.242;0.244;;;;
2015;Peso da Régua;0.387;0.035;0.261;0.0;0.582;0.404;0.492;0.475;;;;
2015;Pinhel;0.007;0.0;0.139;0.0;1.0;1.0;0.106;0.097;;;;
2015;Pombal;0.261;0.07;0.0;0.0;0.634;0.843;0.441;0.335;;;;
2015;Ponta Delgada;0.467;0.902;0.167;0.0;0.868;0.554;1.0;0.602;;;;
2015;Ponta do Sol;0.233;0.195;0.031;0.195;0.732;0.195;0.065;0.124;;;;
2015;Ponte da Barca;0.0;0.0;0.0;0.0;0.829;0.0;0.046;0.172;;;;
2015;Ponte de Lima;0.042;0.0;0.0;0.0;0.453;0.303;0.162;0.173;;;;
2015;Ponte de Sor;0.15;0.0;0.038;0.0;1.0;0.0;0.233;0.277;;;;
2015;Portalegre;0.192;0.0;0.0;0.0;0.753;0.415;0.246;0.392;;;;
2015;Portel;0.202;0.202;0.202;0.0;0.202;0.202;0.096;0.246;;;;
2015;Portimão;0.244;0.0;0.286;0.0;0.951;1.0;0.977;0.383;;;;
2015;Porto;0.014;0.031;0.0;0.0;0.307;0.585;1.0;0.957;;;;
2015;Porto de Mós;0.0;0.0;0.0;0.0;0.634;0.439;0.213;0.409;;;;
2015;Porto Moniz;0.0;0.199;0.0;0.199;0.523;0.199;0.0;0.199;;;;
2015;Porto Santo;0.293;0.958;0.0;0.0;1.0;0.895;0.032;0.616;;;;
2015;Póvoa de Lanhoso;0.014;0.0;0.195;0.0;0.463;0.0;0.086;0.108;;;;
2015;Póvoa de Varzim;0.056;0.0;0.0;0.0;0.655;0.592;0.613;0.29;;;;
2015;Povoação;1.0;1.0;0.338;0.0;1.0;0.481;0.469;0.24;;;;
2015;Proença-a-Nova;0.132;0.115;0.0;0.199;0.659;0.0;0.004;0.201;;;;
2015;Redondo;0.188;0.0;0.0;0.0;0.488;0.0;0.123;0.242;;;;
2015;Reguengos de Monsaraz;0.481;0.0;0.199;0.0;1.0;0.296;0.355;0.258;;;;
2015;Resende;0.247;0.0;0.0;0.0;1.0;0.087;0.28;0.111;;;;
2015;Ribeira Brava;0.0;1.0;0.0;0.206;0.756;0.481;0.08;0.199;;;;
2015;Ribeira de Pena;0.61;0.0;0.0;0.0;0.366;0.265;0.085;0.214;;;;
2015;Ribeira Grande;0.334;0.282;0.01;0.0;1.0;0.0;1.0;0.298;;;;
2015;Rio Maior;0.0;0.0;0.0;0.0;0.491;0.544;0.131;0.363;;;;
2015;Sabrosa;0.0;0.202;0.582;0.0;0.812;1.0;0.103;0.412;;;;
2015;Sabugal;0.206;0.0;0.0;0.0;1.0;0.199;0.169;0.149;;;;
2015;Salvaterra de Magos;0.22;0.024;0.206;0.0;0.965;1.0;0.218;0.296;;;;
2015;Santa Comba Dão;0.143;0.425;0.0;0.286;0.61;0.648;0.057;0.226;;;;
2015;Santa Cruz;0.007;0.568;0.0;0.0;0.784;0.0;0.421;0.56;;;;
2015;Santa Cruz da Graciosa;1.0;0.199;0.0;0.812;0.47;0.199;0.124;0.205;;;;
2015;Santa Cruz das Flores;0.739;0.209;0.387;0.209;0.603;0.209;0.005;0.426;;;;
2015;Santa Maria da Feira;0.0;0.0;0.0;0.0;0.46;1.0;1.0;0.443;;;;
2015;Santa Marta de Penaguião;0.199;0.199;0.199;0.199;0.199;0.199;0.163;0.181;;;;
2015;Santana;0.0;1.0;0.0;0.0;0.408;0.199;0.104;0.161;;;;
2015;Santarém;0.056;0.0;0.0;0.0;0.725;0.293;0.938;0.466;;;;
2015;Santiago do Cacém;0.213;0.0;0.0;0.0;0.822;0.648;0.176;0.381;;;;
2015;Santo Tirso;0.0;0.0;0.0;0.0;0.557;0.293;0.838;0.281;;;;
2015;São Brás de Alportel;0.394;0.425;0.101;0.397;0.672;1.0;0.108;0.268;;;;
2015;São João da Madeira;0.0;0.0;0.0;0.028;0.31;0.404;0.215;0.422;;;;
2015;São João da Pesqueira;0.0;0.425;0.54;0.275;1.0;0.62;0.048;0.237;;;;
2015;São Pedro do Sul;0.101;0.0;0.042;0.0;0.965;0.279;0.07;0.083;;;;
2015;São Roque do Pico;0.582;0.199;0.603;0.0;0.296;0.199;0.044;0.166;;;;
2015;São Vicente;0.07;1.0;0.0;0.0;0.969;0.188;0.0;0.193;;;;
2015;Sardoal;0.233;0.0;0.0;0.195;0.233;0.195;0.048;0.139;;;;
2015;Sátão;0.105;0.0;0.0;0.0;0.732;0.0;0.122;0.1;;;;
2015;Seia;0.213;0.0;0.0;0.0;0.843;0.495;0.362;0.172;;;;
2015;Seixal;0.174;0.0;0.042;0.0;0.916;1.0;1.0;0.676;;;;
2015;Sernancelhe;0.192;0.0;0.192;0.0;0.192;0.753;0.077;0.03;;;;
2015;Serpa;0.275;0.0;0.157;0.0;0.798;0.739;0.411;0.201;;;;
2015;Sertã;0.394;0.631;0.181;0.829;0.348;0.589;0.119;0.177;;;;
2015;Sesimbra;0.341;0.0;0.118;0.0;0.648;1.0;0.55;0.383;;;;
2015;Setúbal;0.237;0.0;0.038;0.0;1.0;0.519;1.0;0.737;;;;
2015;Sever do Vouga;0.021;0.0;0.0;0.0;0.303;0.275;0.033;0.338;;;;
2015;Silves;0.167;0.0;0.185;0.0;0.669;1.0;0.185;0.278;;;;
2015;Sines;0.895;0.0;0.244;0.0;1.0;1.0;0.288;1.0;;;;
2015;Sintra;0.47;0.0;0.153;0.0;0.958;1.0;1.0;0.72;;;;
2015;Sobral de Monte Agraço;0.139;0.202;0.0;0.0;0.0;0.202;0.042;0.244;;;;
2015;Soure;0.0;0.0;0.0;0.0;0.286;0.84;0.066;0.253;;;;
2015;Sousel;0.195;0.195;0.195;0.195;0.195;0.195;0.071;0.144;;;;
2015;Tábua;0.408;0.087;0.0;0.0;0.725;0.233;0.11;0.095;;;;
2015;Tabuaço;0.303;0.202;0.0;0.0;0.958;0.0;0.165;0.256;;;;
2015;Tarouca;0.105;0.0;0.0;0.0;1.0;0.195;0.1;0.101;;;;
2015;Tavira;0.101;1.0;0.226;0.0;1.0;1.0;0.085;0.232;;;;
2015;Terras de Bouro;0.348;0.202;0.0;0.052;0.787;0.0;0.015;0.266;;;;
2015;Tomar;0.213;0.0;0.0;0.0;0.735;0.979;0.48;0.363;;;;
2015;Tondela;0.024;0.0;0.0;0.0;0.582;0.362;0.085;0.402;;;;
2015;Torre de Moncorvo;0.0;0.941;0.0;0.47;0.488;0.233;0.048;0.229;;;;
2015;Torres Novas;0.293;0.0;0.0;0.0;0.84;0.178;0.199;0.475;;;;
2015;Torres Vedras;0.066;0.0;0.0;0.0;0.868;1.0;0.503;0.381;;;;
2015;Trancoso;0.0;0.0;0.108;0.08;0.983;1.0;0.06;0.209;;;;
2015;Trofa;0.0;0.0;0.0;0.0;0.08;0.024;0.502;0.441;;;;
2015;Vagos;0.192;0.0;0.0;0.021;0.666;0.484;0.133;0.341;;;;
2015;Vale de Cambra;0.0;0.0;0.0;0.049;0.843;0.474;0.082;0.535;;;;
2015;Valença;0.286;0.0;0.258;0.0;0.77;0.122;0.136;0.212;;;;
2015;Valongo;0.258;0.0;0.0;0.0;0.843;0.47;1.0;0.403;;;;
2015;Valpaços;0.202;0.0;0.077;0.725;0.965;1.0;0.223;0.156;;;;
2015;Velas;0.547;0.289;0.0;0.038;1.0;0.0;0.153;0.291;;;;
2015;Vendas Novas;0.411;0.0;0.052;0.0;0.366;0.0;0.129;0.483;;;;
2015;Viana do Alentejo;0.331;0.199;0.157;0.199;0.603;0.0;0.095;0.194;;;;
2015;Viana do Castelo;0.031;0.0;0.0;0.0;0.359;0.181;0.697;0.453;;;;
2015;Vidigueira;0.206;0.0;0.206;0.0;0.206;0.16;0.283;0.27;;;;
2015;Vieira do Minho;0.017;0.0;0.021;0.0;0.69;1.0;0.105;0.264;;;;
2015;Vila da Praia da Vitória;0.01;0.404;0.063;0.0;1.0;0.707;1.0;0.357;;;;
2015;Vila de Rei;0.188;0.188;0.0;0.188;0.523;0.188;0.0;0.031;;;;
2015;Vila do Bispo;0.206;0.206;0.206;0.206;0.206;0.206;0.005;0.32;;;;
2015;Vila do Conde;0.237;0.0;0.206;0.0;0.958;0.108;0.655;0.471;;;;
2015;Vila do Porto;0.0;0.0;0.077;0.0;0.564;0.0;0.209;1.0;;;;
2015;Vila Flor;0.0;0.199;0.0;0.199;0.812;0.199;0.057;0.167;;;;
2015;Vila Franca de Xira;0.279;0.0;0.22;0.0;1.0;0.962;1.0;0.668;;;;
2015;Vila Franca do Campo;0.376;0.955;0.101;0.0;1.0;0.0;0.76;0.159;;;;
2015;Vila Nova da Barquinha;0.0;0.0;0.348;0.195;1.0;0.0;0.084;0.141;;;;
2015;Vila Nova de Cerveira;0.233;0.105;0.0;0.0;0.718;0.0;0.042;0.482;;;;
2015;Vila Nova de Famalicão;0.181;0.0;0.0;0.0;0.571;0.683;0.977;0.398;;;;
2015;Vila Nova de Foz Côa;0.132;0.0;0.0;0.0;1.0;1.0;0.054;0.248;;;;
2015;Vila Nova de Gaia;0.157;0.0;0.003;0.0;0.69;0.254;1.0;0.553;;;;
2015;Vila Nova de Paiva;0.0;0.192;0.01;0.0;1.0;0.812;0.022;0.095;;;;
2015;Vila Nova de Poiares;0.0;0.0;0.0;0.077;0.983;1.0;0.117;0.278;;;;
2015;Vila Pouca de Aguiar;0.028;0.0;0.0;0.0;0.767;0.812;0.175;0.168;;;;
2015;Vila Real;0.056;0.0;0.0;0.0;0.505;0.509;0.673;0.451;;;;
2015;Vila Real de Santo António;0.139;0.0;0.279;0.0;1.0;0.537;0.221;0.231;;;;
2015;Vila Velha de Ródão;0.22;0.22;0.22;0.22;0.22;0.22;0.02;0.647;;;;
2015;Vila Verde;0.087;0.0;0.0;0.0;1.0;0.0;0.132;0.177;;;;
2015;Vila Viçosa;0.0;0.0;0.247;0.456;1.0;0.864;0.091;0.446;;;;
2015;Vimioso;0.195;0.195;0.195;0.195;0.195;0.195;0.024;0.128;;;;
2015;Vinhais;0.209;0.0;0.0;0.0;1.0;0.195;0.098;0.112;;;;
2015;Viseu;0.038;0.0;0.0;0.0;0.582;1.0;1.0;0.375;;;;
2015;Vizela;0.042;0.028;0.0;0.0;0.446;0.547;0.041;0.103;;;;
2015;Vouzela;0.265;0.0;0.0;0.0;0.735;0.592;0.0;0.199;;;;
2016;Abrantes;0.265;0.233;0.0;0.0;1.0;0.509;0.587;0.489;;;;
2016;Águeda;0.557;0.0;0.0;0.0;0.711;0.192;0.408;0.417;;;;
2016;Aguiar da Beira;0.258;0.146;0.0;0.146;0.972;0.376;0.016;0.081;;;;
2016;Alandroal;0.153;0.153;0.153;0.153;0.153;0.153;0.068;0.189;;;;
2016;Albergaria-a-Velha;0.049;0.0;0.0;0.0;0.648;0.216;0.264;0.51;;;;
2016;Albufeira;0.425;0.0;0.206;0.0;1.0;1.0;0.279;0.344;;;;
2016;Alcácer do Sal;0.105;0.0;0.0;0.0;0.812;0.425;0.119;0.282;;;;
2016;Alcanena;0.0;0.0;0.0;0.0;1.0;0.167;0.047;0.472;;;;
2016;Alcobaça;0.244;0.0;0.0;0.0;0.822;0.446;0.29;0.334;;;;
2016;Alcochete;0.296;0.0;0.0;0.0;1.0;1.0;0.18;1.0;;;;
2016;Alcoutim;0.157;0.157;0.157;0.157;0.157;0.157;0.155;0.22;;;;
2016;Alenquer;0.456;0.0;0.091;0.0;0.645;0.115;0.215;0.655;;;;
2016;Alfândega da Fé;0.181;0.15;0.087;0.15;1.0;0.697;0.032;0.105;;;;
2016;Alijó;0.22;0.0;0.181;0.0;0.951;0.697;0.162;0.334;;;;
2016;Aljezur;0.153;0.153;0.153;0.153;0.153;0.153;0.02;0.173;;;;
2016;Aljustrel;0.638;0.0;0.0;0.0;0.634;0.0;0.214;0.589;;;;
2016;Almada;0.334;0.0;0.031;0.0;0.958;1.0;1.0;0.606;;;;
2016;Almeida;0.369;0.15;0.0;0.0;1.0;1.0;0.056;0.147;;;;
2016;Almeirim;0.094;0.0;0.007;0.0;0.603;0.78;0.302;0.29;;;;
2016;Almodôvar;0.0;0.15;0.0;0.0;1.0;0.0;0.06;0.251;;;;
2016;Alpiarça;0.038;0.0;0.481;0.0;0.707;1.0;0.086;0.285;;;;
2016;Alter do Chão;0.153;0.0;0.153;0.0;0.15;0.857;0.087;0.203;;;;
2016;Alvaiázere;0.439;0.0;0.15;0.087;0.92;0.0;0.066;0.198;;;;
2016;Alvito;0.16;0.0;0.16;0.0;0.16;0.624;0.033;0.324;;;;
2016;Amadora;0.429;0.0;0.125;0.0;1.0;0.861;1.0;0.966;;;;
2016;Amarante;0.0;0.0;0.0;0.0;0.62;0.01;0.731;0.219;;;;
2016;Amares;0.324;0.105;0.0;0.0;0.812;0.571;0.099;0.222;;;;
2016;Anadia;0.084;0.0;0.0;0.0;0.502;0.0;0.1;0.409;;;;
2016;Angra do Heroísmo;0.554;0.439;0.164;0.08;0.679;1.0;1.0;0.434;;;;
2016;Ansião;0.0;0.0;0.0;0.0;0.066;0.167;0.113;0.186;;;;
2016;Arcos de Valdevez;0.0;0.0;0.0;0.021;0.836;0.812;0.046;0.199;;;;
2016;Arganil;0.606;0.0;0.094;0.0;0.348;0.021;0.057;0.138;;;;
2016;Armamar;0.0;0.15;0.087;0.15;0.592;0.15;0.024;0.152;;;;
2016;Arouca;0.0;0.0;0.0;0.0;0.488;0.0;0.112;0.197;;;;
2016;Arraiolos;0.275;0.16;0.0;0.16;1.0;0.425;0.032;0.326;;;;
2016;Arronches;0.146;0.146;0.146;0.146;0.146;0.146;0.024;0.067;;;;
2016;Arruda dos Vinhos;0.0;0.0;0.0;0.101;0.777;0.99;0.024;0.33;;;;
2016;Aveiro;0.059;0.0;0.0;0.0;0.526;0.181;0.943;0.665;;;;
2016;Avis;0.16;0.0;0.16;0.0;0.16;0.0;0.151;0.314;;;;
2016;Azambuja;0.136;0.0;0.094;0.0;0.99;0.725;0.237;0.601;;;;
2016;Baião;0.174;0.0;0.0;0.0;1.0;0.0;0.534;0.085;;;;
2016;Barcelos;0.031;0.0;0.0;0.0;0.516;0.226;0.146;0.229;;;;
2016;Barrancos;0.15;0.15;0.15;0.15;0.15;0.15;0.038;0.147;;;;
2016;Barreiro;0.24;0.0;0.021;0.0;1.0;0.829;1.0;0.611;;;;
2016;Batalha;0.0;0.0;0.0;0.0;0.056;0.732;0.027;0.401;;;;
2016;Beja;0.282;0.0;0.0;0.0;0.997;0.523;1.0;0.471;;;;
2016;Belmonte;0.0;0.146;0.0;0.146;0.087;0.146;0.101;0.081;;;;
2016;Benavente;0.348;0.0;0.066;0.0;0.871;0.92;0.503;0.548;;;;
2016;Bombarral;0.491;0.0;0.0;0.0;0.648;0.613;0.034;0.257;;;;
2016;Borba;0.164;0.164;0.164;0.164;0.164;0.164;0.169;0.362;;;;
2016;Boticas;0.15;0.15;0.15;0.15;0.15;0.15;0.035;0.121;;;;
2016;Braga;0.157;0.0;0.0;0.0;0.519;0.512;1.0;0.477;;;;
2016;Bragança;0.195;0.0;0.105;0.0;0.885;0.289;0.237;0.361;;;;
2016;Cabeceiras de Basto;0.08;0.0;0.0;0.0;1.0;0.0;0.207;0.092;;;;
2016;Cadaval;0.359;0.0;0.0;0.157;0.976;1.0;0.035;0.298;;;;
2016;Caldas da Rainha;0.324;0.0;0.0;0.0;0.453;0.397;0.259;0.356;;;;
2016;Calheta [R.A.A.];0.132;0.15;0.0;0.15;0.648;0.15;0.058;0.15;;;;
2016;Calheta [R.A.M.];0.0;0.265;0.0;0.233;0.659;0.0;0.137;0.704;;;;
2016;Câmara de Lobos;0.585;0.394;0.0;0.0;1.0;0.0;0.444;0.401;;;;
2016;Caminha;0.0;0.035;0.0;0.0;0.582;0.46;0.063;0.201;;;;
2016;Campo Maior;0.505;0.0;0.0;0.0;0.882;0.0;0.224;0.802;;;;
2016;Cantanhede;0.279;0.0;0.0;0.0;0.77;0.53;0.205;0.438;;;;
2016;Carrazeda de Ansiães;0.0;0.0;0.0;0.0;0.0;1.0;0.066;0.122;;;;
2016;Carregal do Sal;0.105;0.0;0.0;0.0;0.01;1.0;0.079;0.31;;;;
2016;Cartaxo;0.394;0.0;0.0;0.0;0.721;0.648;0.104;0.398;;;;
2016;Cascais;0.188;0.0;0.0;0.0;0.697;0.787;1.0;0.719;;;;
