Ano;Regiao;Alunos10CGeral;Alunos10CProfissional;Alunos11CGeral;Alunos11CProfissional;Alunos12CGeral;Alunos12CProfissional;valor_RSI;valor_GMM;Valor GMM
2022;Lisboa;0.049;0.0;0.0;0.0;0.091;0.481;1.0;1.0;1346.7
2022;Loulé;0.125;0.0;0.0;0.0;0.24;0.418;0.919;0.735;1171.1
2022;Loures;0.192;0.0;0.0;0.0;0.185;0.495;1.0;1.0;1346.7
2022;Lourinhã;0.185;0.087;0.0;0.0;0.171;1.0;0.24;0.627;1099.0
2022;Lousã;0.0;0.0;0.0;0.0;0.066;0.0;0.136;0.618;1093.4
2022;Macedo de Cavaleiros;0.0;0.0;0.0;0.0;0.049;0.024;0.238;0.53;1034.7
2022;Machico;0.0;0.077;0.0;0.233;0.0;0.0;0.209;0.723;1163.3
2022;Madalena;0.098;0.456;0.087;0.523;0.063;1.0;0.034;0.509;1021.2
2022;Mafra;0.139;0.0;0.0;0.0;0.289;0.923;0.435;0.724;1163.4
2022;Maia;0.0;0.0;0.0;0.0;0.0;0.052;1.0;1.0;1346.7
2022;Mangualde;0.098;0.188;0.0;0.0;0.0;0.209;0.222;0.876;1264.3
2022;Manteigas;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.543;1043.7
2022;Marinha Grande;0.0;0.0;0.0;0.0;0.0;0.028;0.498;1.0;1346.7
2022;Matosinhos;0.059;0.0;0.0;0.0;0.0;0.084;1.0;1.0;1346.7
2022;Mealhada;0.0;0.0;0.0;0.0;0.0;0.0;0.062;0.828;1232.4
2022;Mesão Frio;0.0;0.0;0.0;0.0;0.0;0.0;0.043;0.608;1086.4
2022;Mira;0.0;0.0;0.0;0.0;0.0;0.387;0.042;0.592;1076.4
2022;Miranda do Corvo;0.0;0.0;0.0;0.0;0.0;0.0;0.051;0.527;1033.1
2022;Mirandela;0.0;0.0;0.0;0.0;0.0;0.0;0.272;0.571;1062.4
2022;Moita;0.073;0.0;0.0;0.0;0.206;0.456;1.0;0.653;1116.3
2022;Monção;0.0;0.0;0.0;0.028;0.0;0.0;0.027;0.575;1064.9
2022;Monforte;0.0;0.0;0.0;0.0;0.0;0.0;0.24;0.683;1136.5
2022;Montemor-o-Novo;0.077;0.0;0.0;0.0;0.0;0.0;0.068;0.631;1101.7
2022;Montemor-o-Velho;0.0;0.003;0.0;0.0;0.094;0.185;0.109;0.592;1076.0
2022;Montijo;0.101;0.167;0.0;0.0;0.125;0.84;1.0;0.704;1150.5
2022;Mora;0.47;0.0;0.286;0.0;0.188;0.0;0.02;0.521;1028.9
2022;Mortágua;0.0;0.0;0.0;0.0;0.0;0.0;0.029;0.829;1233.6
2022;Moura;0.0;0.0;0.0;0.111;0.0;0.502;1.0;0.56;1054.7
2022;Mourão;0.0;0.0;0.0;0.0;0.0;0.0;0.223;0.549;1047.6
2022;Murça;0.0;0.0;0.0;0.0;0.0;0.0;0.104;0.518;1026.8
2022;Murtosa;0.317;0.0;0.16;0.0;0.0;0.0;0.029;0.537;1039.7
2022;Nazaré;0.477;0.0;0.0;0.0;0.0;0.247;0.065;0.686;1138.7
2022;Nelas;0.087;0.0;0.0;0.0;0.0;0.293;0.099;0.805;1217.2
2022;Óbidos;0.3;0.188;0.0;0.0;0.195;1.0;0.022;0.638;1106.6
2022;Odivelas;0.23;0.0;0.0;0.0;0.432;0.446;1.0;0.621;1095.1
2022;Oeiras;0.024;0.0;0.0;0.0;0.111;0.157;1.0;1.0;1346.7
2022;Oleiros;0.397;0.0;0.0;0.0;0.0;0.0;0.001;0.581;1069.0
2022;Olhão;0.042;0.031;0.0;0.0;0.087;0.108;0.619;0.606;1085.5
2022;Oliveira de Azeméis;0.0;0.0;0.0;0.0;0.0;0.0;0.223;0.888;1272.6
2022;Oliveira de Frades;0.003;0.0;0.0;0.0;0.0;0.0;0.008;0.872;1261.6
2022;Oliveira do Bairro;0.0;0.0;0.0;0.0;0.0;0.0;0.24;0.796;1211.4
2022;Oliveira do Hospital;0.014;0.0;0.0;0.0;0.021;0.164;0.074;0.514;1024.6
2022;Ourém;0.024;0.0;0.0;0.0;0.01;0.087;0.247;0.712;1155.7
2022;Ovar;0.307;0.077;0.0;0.0;0.031;0.174;0.662;0.869;1259.6
2022;Palmela;0.059;0.0;0.0;0.0;0.0;0.31;0.469;1.0;1346.7
2022;Paredes;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.566;1059.1
2022;Paredes de Coura;0.0;0.0;0.0;0.0;0.0;0.0;0.003;0.581;1068.5
2022;Penacova;0.0;0.0;0.0;0.0;0.056;0.045;0.039;0.695;1144.3
2022;Penafiel;0.0;0.0;0.0;0.0;0.0;0.028;0.842;0.669;1127.4
2022;Penela;0.0;1.0;0.0;0.0;0.0;0.0;0.018;0.623;1096.7
2022;Peniche;0.436;0.0;0.0;0.07;0.094;0.707;0.283;0.612;1089.4
2022;Peso da Régua;0.0;0.0;0.0;0.066;0.0;0.0;0.42;0.622;1095.9
2022;Pombal;0.105;0.0;0.0;0.0;0.073;0.0;0.431;0.702;1148.9
2022;Ponta Delgada;0.195;0.551;0.0;0.143;0.052;0.16;1.0;0.862;1255.3
2022;Ponte de Lima;0.0;0.0;0.0;0.0;0.0;0.0;0.068;0.59;1074.8
2022;Ponte de Sor;0.0;0.0;0.0;0.0;0.0;0.286;0.174;0.634;1104.1
2022;Portalegre;0.0;0.0;0.0;0.077;0.056;0.0;0.19;0.739;1173.4
2022;Portel;0.0;0.0;0.0;0.0;0.0;0.0;0.096;0.628;1100.0
2022;Portimão;0.223;0.0;0.0;0.0;0.125;0.794;1.0;0.673;1129.6
2022;Porto;0.0;0.0;0.0;0.0;0.0;0.094;1.0;1.0;1346.7
2022;Porto de Mós;0.049;0.0;0.0;0.0;0.056;0.0;0.147;0.85;1246.9
2022;Porto Santo;0.0;0.0;0.0;0.0;0.314;0.0;0.003;0.983;1335.2
2022;Póvoa de Varzim;0.0;0.0;0.0;0.0;0.098;0.554;0.549;0.68;1134.2
2022;Povoação;0.052;0.544;0.0;0.0;0.348;0.348;0.217;0.567;1059.8
2022;Proença-a-Nova;0.049;0.0;0.0;0.0;0.0;0.0;0.048;0.638;1106.3
2022;Redondo;0.0;0.038;0.0;0.0;0.0;0.0;0.093;0.715;1157.4
2022;Reguengos de Monsaraz;0.143;0.564;0.0;0.0;0.0;0.348;0.289;0.632;1102.4
2022;Ribeira Brava;0.296;0.669;0.0;0.0;0.387;0.038;0.095;0.542;1043.0
2022;Ribeira de Pena;0.0;0.0;0.0;0.038;0.0;0.017;0.049;0.689;1140.2
2022;Ribeira Grande;0.0;0.167;0.0;0.0;0.167;0.251;1.0;0.62;1094.4
2022;Rio Maior;0.038;0.0;0.0;0.0;0.08;0.091;0.17;0.755;1184.4
2022;Sabrosa;0.0;0.0;0.0;0.0;0.0;0.0;0.063;0.64;1107.9
2022;Sabugal;0.063;0.958;0.0;0.0;0.0;0.0;0.125;0.506;1019.1
2022;Salvaterra de Magos;0.0;0.0;0.0;0.0;0.0;0.105;0.204;0.623;1096.5
2022;Santa Comba Dão;0.0;0.052;0.0;0.233;0.0;0.188;0.075;0.558;1053.4
2022;Santa Cruz;0.0;0.028;0.0;0.0;0.275;0.0;0.342;0.779;1200.4
2022;Santa Cruz da Graciosa;0.038;0.0;0.0;0.0;0.038;0.0;0.123;0.62;1094.5
2022;Santa Cruz das Flores;0.0;0.0;0.0;0.0;0.115;0.0;0.0;0.878;1265.5
2022;Santa Maria da Feira;0.0;0.0;0.0;0.0;0.0;0.084;0.973;0.812;1222.1
2022;Santarém;0.028;0.0;0.0;0.0;0.0;0.0;0.73;0.821;1227.7
2022;Santiago do Cacém;0.223;0.0;0.0;0.0;0.139;0.0;0.11;0.717;1159.1
2022;Santo Tirso;0.0;0.0;0.0;0.0;0.0;0.0;0.632;0.721;1161.4
2022;São Brás de Alportel;0.0;0.812;0.0;0.087;0.111;0.202;0.08;0.578;1067.1
2022;São João da Madeira;0.0;0.0;0.0;0.0;0.0;0.017;0.191;0.798;1212.6
2022;São João da Pesqueira;0.38;0.0;0.0;0.0;0.0;0.0;0.015;0.552;1049.6
2022;São Roque do Pico;0.125;0.0;0.0;0.0;0.296;0.0;0.003;0.678;1133.0
2022;Seia;0.0;0.0;0.0;0.0;0.087;0.171;0.264;0.524;1031.0
2022;Seixal;0.268;0.0;0.0;0.0;0.181;0.624;1.0;1.0;1346.7
2022;Sertã;0.059;0.0;0.0;0.0;0.003;0.028;0.104;0.503;1017.1
2022;Sesimbra;0.244;0.0;0.0;0.0;0.181;0.812;0.698;0.629;1100.6
2022;Setúbal;0.115;0.0;0.0;0.0;0.334;0.303;1.0;0.992;1341.2
2022;Sever do Vouga;0.0;0.052;0.0;0.028;0.0;0.003;0.027;0.802;1215.4
2022;Silves;0.258;0.014;0.0;0.014;0.111;0.606;0.37;0.636;1105.0
2022;Sines;0.139;0.0;0.0;0.0;0.199;0.463;0.215;1.0;1346.7
2022;Sintra;0.247;0.0;0.0;0.0;0.345;0.488;1.0;1.0;1346.7
2022;Sobral de Monte Agraço;0.01;0.15;0.0;0.0;0.314;0.0;0.042;0.63;1101.1
2022;Soure;0.0;0.0;0.0;0.0;0.045;0.0;0.049;0.709;1154.0
2022;Sousel;0.0;0.0;0.0;0.0;0.0;0.348;0.09;0.543;1043.9
2022;Tábua;0.038;0.0;0.0;0.0;0.0;0.0;0.066;0.595;1078.0
2022;Tabuaço;0.105;0.0;0.0;0.0;0.0;0.0;0.109;0.589;1074.4
2022;Tavira;0.254;0.652;0.0;0.024;0.16;1.0;0.18;0.572;1062.8
2022;Terras de Bouro;0.0;0.0;0.0;0.0;0.0;0.0;0.006;0.559;1054.1
2022;Tomar;0.0;0.0;0.0;0.0;0.0;0.139;0.427;0.648;1113.5
2022;Tondela;0.171;0.0;0.0;0.0;0.0;0.049;0.098;0.812;1221.7
2022;Torres Novas;0.0;0.0;0.0;0.0;0.01;0.206;0.25;0.821;1227.9
2022;Torres Vedras;0.0;0.0;0.0;0.0;0.0;0.355;0.536;0.699;1146.9
2022;Trancoso;0.0;0.0;0.0;0.0;0.031;0.251;0.035;0.59;1074.5
2022;Trofa;0.0;0.0;0.0;0.0;0.0;0.038;0.312;0.86;1254.1
2022;Vagos;0.003;0.0;0.0;0.0;0.0;0.415;0.155;0.739;1173.4
2022;Vale de Cambra;0.0;0.0;0.0;0.0;0.0;0.233;0.039;0.871;1261.4
2022;Valença;0.111;0.523;0.0;0.0;0.038;0.028;0.112;0.583;1070.4
2022;Valongo;0.0;0.0;0.0;0.0;0.0;0.115;1.0;0.823;1229.6
2022;Velas;0.348;0.481;0.233;0.0;0.0;0.0;0.001;0.547;1046.0
2022;Vendas Novas;0.174;0.0;0.0;0.0;0.0;0.0;0.124;0.736;1171.8
2022;Viana do Alentejo;0.0;0.0;0.0;0.087;0.066;0.523;0.077;0.506;1019.3
2022;Viana do Castelo;0.0;0.0;0.0;0.0;0.0;0.0;0.717;0.848;1246.0
2022;Vidigueira;0.0;0.683;0.0;0.0;0.0;0.0;0.202;0.649;1113.9
2022;Vila da Praia da Vitória;0.164;0.216;0.0;0.077;0.0;0.296;0.432;0.717;1158.8
2022;Vila do Bispo;0.0;0.0;0.0;0.0;0.0;0.0;0.019;0.557;1052.6
2022;Vila do Conde;0.0;0.0;0.0;0.0;0.0;0.0;0.553;0.88;1267.1
2022;Vila do Porto;0.056;0.93;0.0;0.0;0.0;0.0;0.08;1.0;1346.7
2022;Vila Franca de Xira;0.24;0.084;0.0;0.0;0.22;0.798;1.0;1.0;1346.7
2022;Vila Nova de Cerveira;0.0;0.0;0.0;0.0;0.0;0.0;0.024;0.837;1238.5
2022;Vila Nova de Famalicão;0.0;0.0;0.0;0.0;0.0;0.0;0.786;0.866;1257.8
2022;Vila Nova de Foz Côa;0.0;0.0;0.0;0.0;0.0;0.0;0.038;0.528;1033.4
2022;Vila Nova de Gaia;0.028;0.0;0.0;0.0;0.0;0.0;1.0;0.938;1305.7
2022;Vila Nova de Poiares;0.0;0.0;0.0;0.0;0.0;0.0;0.032;0.626;1098.4
2022;Vila Real;0.0;0.0;0.0;0.0;0.0;0.105;0.615;0.809;1219.8
2022;Vila Real de Santo António;0.0;0.125;0.0;0.0;0.101;0.672;0.305;0.616;1092.3
2022;Vila Velha de Ródão;0.0;0.0;0.0;0.0;0.0;0.0;0.03;1.0;1346.7
2022;Vila Viçosa;0.213;0.0;0.0;0.0;0.0;0.0;0.044;0.74;1174.1
2022;Viseu;0.066;0.0;0.0;0.0;0.0;0.282;1.0;0.737;1172.1
2022;Vizela;0.0;0.0;0.0;0.0;0.0;0.0;0.033;0.543;1043.7
2022;Vouzela;0.206;0.0;0.0;0.0;0.038;0.0;0.009;0.518;1027.3
